Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HomeWin,AwayWin,AvgGoalsScored_H,AvgGoalsConceded_H,AvgPoints_H,AvgGoalsScored_A,AvgGoalsConceded_A,AvgPoints_A,GoalDiff_H,GoalDiff_A,FormDiff,Result
2024-09-29,Ipswich,Aston Villa,2.0,2.0,D,1,1,0.8,2.533333333333333,0.4,1.4285714285714286,1.3571428571428572,1.4285714285714286,-1.7333333333333332,0.0714285714285714,-1.0285714285714285,1
2024-09-30,Bournemouth,Southampton,3.0,1.0,H,3,0,1.2666666666666666,0.8666666666666667,1.4,2.0714285714285716,0.7857142857142857,0.42857142857142855,0.3999999999999999,1.285714285714286,0.9714285714285713,2
2024-09-30,Bournemouth,Southampton,3.0,1.0,H,3,0,1.2666666666666666,0.8666666666666667,1.4,2.0714285714285716,0.7857142857142857,0.42857142857142855,0.3999999999999999,1.285714285714286,0.9714285714285713,2
2024-10-02,Watford,Leicester,1.0,2.0,A,0,3,1.0,1.105263157894737,1.4210526315789473,2.4242424242424243,0.8484848484848485,0.5757575757575758,-0.10526315789473695,1.5757575757575757,0.8452950558213715,0
2024-10-02,Sunderland,Plymouth,3.0,1.0,H,3,0,1.2352941176470589,0.8235294117647058,1.7058823529411764,2.3684210526315788,0.5263157894736842,0.5263157894736842,0.41176470588235303,1.8421052631578947,1.1795665634674921,2
2024-10-02,Southampton,Huddersfield,5.0,3.0,H,3,0,0.8620689655172413,2.6551724137931036,0.2413793103448276,5.0,3.0,0.0,-1.7931034482758623,2.0,0.2413793103448276,2
2024-10-02,QPR,Norwich,2.0,2.0,D,1,1,1.4444444444444444,1.5,1.3333333333333333,1.45,1.05,1.0,-0.05555555555555558,0.3999999999999999,0.33333333333333326,1
2024-10-02,Middlesbrough,Bristol City,1.0,2.0,A,0,3,1.2,0.9,1.7,1.368421052631579,1.0526315789473684,1.0,0.29999999999999993,0.3157894736842106,0.7,0
2024-10-02,Leeds,Rotherham,3.0,0.0,H,3,0,2.8947368421052633,0.5789473684210527,2.5789473684210527,2.5,0.0,0.0,2.3157894736842106,2.5,2.5789473684210527,2
2024-10-02,Hull,Swansea,0.0,1.0,A,0,3,1.1818181818181819,1.3181818181818181,1.0,1.4,0.7,1.05,-0.13636363636363624,0.7,-0.050000000000000044,0
2024-10-02,Ipswich,West Brom,2.0,2.0,D,1,1,0.8,2.533333333333333,0.4,1.2727272727272727,1.0909090909090908,0.9090909090909091,-1.7333333333333332,0.18181818181818188,-0.509090909090909,1
2024-10-02,Cardiff,Preston,0.0,2.0,A,0,3,1.0526315789473684,1.105263157894737,1.105263157894737,1.4444444444444444,1.1111111111111112,0.9444444444444444,-0.052631578947368585,0.33333333333333326,0.16081871345029253,0
2024-10-02,Blackburn,Stoke,3.0,1.0,H,3,0,1.4736842105263157,0.8947368421052632,1.7894736842105263,1.9473684210526316,0.6842105263157895,0.5789473684210527,0.5789473684210525,1.263157894736842,1.2105263157894737,2
2024-10-03,Bristol City,Swansea,1.0,0.0,H,3,0,1.736842105263158,0.631578947368421,2.263157894736842,1.4,0.7,1.05,1.105263157894737,0.7,1.213157894736842,2
2024-10-03,Huddersfield,West Brom,1.0,4.0,A,0,3,1.0,4.0,0.0,1.2727272727272727,1.0909090909090908,0.9090909090909091,-3.0,0.18181818181818188,-0.9090909090909091,0
2024-10-04,West Brom,Rotherham,2.0,0.0,H,3,0,1.8235294117647058,1.0,2.0,2.5,0.0,0.0,0.8235294117647058,2.5,2.0,2
2024-10-04,Swansea,Stoke,3.0,0.0,H,3,0,1.5789473684210527,1.2105263157894737,1.4736842105263157,1.9473684210526316,0.6842105263157895,0.5789473684210527,0.368421052631579,1.263157894736842,0.894736842105263,2
2024-10-04,Ipswich,Watford,0.0,0.0,D,1,1,0.8,2.533333333333333,0.4,1.4736842105263157,1.0,0.7894736842105263,-1.7333333333333332,0.4736842105263157,-0.3894736842105263,1
2024-10-04,Hull,Middlesbrough,2.0,2.0,D,1,1,1.1818181818181819,1.3181818181818181,1.0,1.6111111111111112,1.5,1.0555555555555556,-0.13636363636363624,0.11111111111111116,-0.05555555555555558,1
2024-10-04,Bristol City,Blackburn,5.0,0.0,H,3,0,1.736842105263158,0.631578947368421,2.263157894736842,1.2352941176470589,0.6470588235294118,1.0,1.105263157894737,0.5882352941176471,1.263157894736842,2
2024-10-04,Birmingham,Cardiff,0.0,1.0,A,0,3,0.0,1.0,0.0,1.9473684210526316,1.2105263157894737,0.9473684210526315,-1.0,0.736842105263158,-0.9473684210526315,0
2024-10-08,Stoke,Coventry,1.0,0.0,H,3,0,1.0,0.9444444444444444,1.4444444444444444,1.6666666666666667,0.8888888888888888,0.8333333333333334,0.05555555555555558,0.7777777777777779,0.611111111111111,2
2024-10-08,QPR,West Brom,1.0,3.0,A,0,3,1.4444444444444444,1.5,1.3333333333333333,1.2727272727272727,1.0909090909090908,0.9090909090909091,-0.05555555555555558,0.18181818181818188,0.4242424242424242,0
2024-10-08,Oxford,Norwich,2.0,0.0,H,3,0,1.3157894736842106,1.368421052631579,1.5263157894736843,1.45,1.05,1.0,-0.05263157894736836,0.3999999999999999,0.5263157894736843,2
2024-10-08,Millwall,Watford,2.0,3.0,A,0,3,1.2222222222222223,0.9444444444444444,1.7222222222222223,1.4736842105263157,1.0,0.7894736842105263,0.2777777777777779,0.4736842105263157,0.932748538011696,0
2024-10-08,Middlesbrough,Swansea,1.0,0.0,H,3,0,1.2,0.9,1.7,1.4,0.7,1.05,0.29999999999999993,0.7,0.6499999999999999,2
2024-10-08,Leeds,Portsmouth,3.0,3.0,D,1,1,2.8947368421052633,0.5789473684210527,2.5789473684210527,2.111111111111111,1.1111111111111112,0.6666666666666666,2.3157894736842106,1.0,1.9122807017543861,1
2024-10-08,Hull,Bristol City,1.0,1.0,D,1,1,1.1818181818181819,1.3181818181818181,1.0,1.368421052631579,1.0526315789473684,1.0,-0.13636363636363624,0.3157894736842106,0.0,1
2024-10-08,Cardiff,Sunderland,0.0,2.0,A,0,3,1.0526315789473684,1.105263157894737,1.105263157894737,1.1578947368421053,1.105263157894737,1.4736842105263157,-0.052631578947368585,0.05263157894736836,-0.36842105263157876,0
2024-10-11,Hull,West Brom,1.0,2.0,A,0,3,1.1818181818181819,1.3181818181818181,1.0,1.2727272727272727,1.0909090909090908,0.9090909090909091,-0.13636363636363624,0.18181818181818188,0.09090909090909094,0
2024-10-11,Tottenham,Ipswich,1.0,2.0,A,0,3,1.5384615384615385,2.076923076923077,0.8461538461538461,1.9333333333333333,1.2666666666666666,0.8666666666666667,-0.5384615384615385,0.6666666666666667,-0.02051282051282055,0
2024-10-11,Man United,Leicester,3.0,0.0,H,3,0,1.0714285714285714,1.5,1.2142857142857142,2.4242424242424243,0.8484848484848485,0.5757575757575758,-0.4285714285714286,1.5757575757575757,0.6385281385281384,2
2024-10-11,Nott'm Forest,Newcastle,1.0,3.0,A,0,3,1.3548387096774193,0.8709677419354839,1.7419354838709677,1.2857142857142858,1.5714285714285714,1.6428571428571428,0.4838709677419354,-0.2857142857142856,0.09907834101382496,0
2024-10-11,Man United,Leicester,3.0,0.0,H,3,0,1.0714285714285714,1.5,1.2142857142857142,2.4242424242424243,0.8484848484848485,0.5757575757575758,-0.4285714285714286,1.5757575757575757,0.6385281385281384,2
2024-10-11,Nott'm Forest,Newcastle,1.0,3.0,A,0,3,1.3548387096774193,0.8709677419354839,1.7419354838709677,1.2857142857142858,1.5714285714285714,1.6428571428571428,0.4838709677419354,-0.2857142857142856,0.09907834101382496,0
2024-10-11,Burnley,Swansea,1.0,0.0,H,3,0,1.4705882352941178,0.29411764705882354,2.2941176470588234,1.4,0.7,1.05,1.1764705882352942,0.7,1.2441176470588233,2
2024-10-11,Chelsea,Arsenal,1.0,1.0,D,1,1,1.9310344827586208,0.896551724137931,2.3793103448275863,0.9285714285714286,2.0,1.9285714285714286,1.0344827586206897,-1.0714285714285714,0.4507389162561577,1
2024-10-11,Chelsea,Arsenal,1.0,1.0,D,1,1,1.9310344827586208,0.896551724137931,2.3793103448275863,0.9285714285714286,2.0,1.9285714285714286,1.0344827586206897,-1.0714285714285714,0.4507389162561577,1
2024-10-11,Sheffield United,Sheffield Weds,1.0,0.0,H,3,0,1.4444444444444444,0.8333333333333334,2.0,1.5294117647058822,1.4705882352941178,1.4705882352941178,0.611111111111111,0.0588235294117645,0.5294117647058822,2
2024-10-11,Tottenham,Ipswich,1.0,2.0,A,0,3,1.5384615384615385,2.076923076923077,0.8461538461538461,1.9333333333333333,1.2666666666666666,0.8666666666666667,-0.5384615384615385,0.6666666666666667,-0.02051282051282055,0
2024-10-12,Sunderland,Bristol City,1.0,1.0,D,1,1,1.2352941176470589,0.8235294117647058,1.7058823529411764,1.368421052631579,1.0526315789473684,1.0,0.41176470588235303,0.3157894736842106,0.7058823529411764,1
2024-10-12,Luton,Stoke,2.0,1.0,H,3,0,1.0,0.8823529411764706,1.4705882352941178,1.9473684210526316,0.6842105263157895,0.5789473684210527,0.11764705882352944,1.263157894736842,0.8916408668730651,2
2024-10-12,Burnley,Derby,0.0,0.0,D,1,1,1.4705882352941178,0.29411764705882354,2.2941176470588234,1.5,1.0625,0.9375,1.1764705882352942,0.4375,1.3566176470588234,1
2024-10-12,Sheffield Weds,Blackburn,0.0,1.0,A,0,3,1.3333333333333333,1.2222222222222223,1.1666666666666667,1.2352941176470589,0.6470588235294118,1.0,0.11111111111111094,0.5882352941176471,0.16666666666666674,0
2024-10-12,Leeds,Middlesbrough,3.0,1.0,H,3,0,2.8947368421052633,0.5789473684210527,2.5789473684210527,1.6111111111111112,1.5,1.0555555555555556,2.3157894736842106,0.11111111111111116,1.523391812865497,2
2024-10-12,Plymouth,Swansea,1.0,2.0,A,0,3,1.7222222222222223,1.8333333333333333,1.3333333333333333,1.4,0.7,1.05,-0.11111111111111094,0.7,0.2833333333333332,0
2024-10-12,Portsmouth,Norwich,0.0,0.0,D,1,1,1.4705882352941178,0.7647058823529411,1.8823529411764706,1.45,1.05,1.0,0.7058823529411766,0.3999999999999999,0.8823529411764706,1
2024-10-18,Leeds,Sheffield United,2.0,0.0,H,3,0,2.8947368421052633,0.5789473684210527,2.5789473684210527,0.8823529411764706,1.1176470588235294,1.7058823529411764,2.3157894736842106,-0.23529411764705888,0.8730650154798762,2
2024-10-19,Southampton,Leicester,2.0,3.0,A,0,3,0.8620689655172413,2.6551724137931036,0.2413793103448276,2.4242424242424243,0.8484848484848485,0.5757575757575758,-1.7931034482758623,1.5757575757575757,-0.3343782654127482,0
2024-10-19,Fulham,Aston Villa,1.0,3.0,A,0,3,1.1538461538461537,1.8461538461538463,0.9230769230769231,1.4285714285714286,1.3571428571428572,1.4285714285714286,-0.6923076923076925,0.0714285714285714,-0.5054945054945055,0
2024-10-19,Tottenham,West Ham,4.0,1.0,H,3,0,1.5384615384615385,2.076923076923077,0.8461538461538461,1.4137931034482758,1.2758620689655173,1.2758620689655173,-0.5384615384615385,0.13793103448275845,-0.4297082228116712,2
2024-10-19,Cardiff,Plymouth,5.0,0.0,H,3,0,1.0526315789473684,1.105263157894737,1.105263157894737,2.3684210526315788,0.5263157894736842,0.5263157894736842,-0.052631578947368585,1.8421052631578947,0.5789473684210528,2
2024-10-19,Oxford,West Brom,1.0,1.0,D,1,1,1.3157894736842106,1.368421052631579,1.5263157894736843,1.2727272727272727,1.0909090909090908,0.9090909090909091,-0.05263157894736836,0.18181818181818188,0.6172248803827752,1
2024-10-19,Preston,Coventry,1.0,0.0,H,3,0,1.2352941176470589,1.0,1.4705882352941178,1.6666666666666667,0.8888888888888888,0.8333333333333334,0.23529411764705888,0.7777777777777779,0.6372549019607844,2
2024-10-19,Blackburn,Swansea,1.0,0.0,H,3,0,1.4736842105263157,0.8947368421052632,1.7894736842105263,1.4,0.7,1.05,0.5789473684210525,0.7,0.7394736842105263,2
2024-10-19,Middlesbrough,Bristol City,0.0,2.0,A,0,3,1.2,0.9,1.7,1.368421052631579,1.0526315789473684,1.0,0.29999999999999993,0.3157894736842106,0.7,0
2024-10-19,Stoke,Norwich,1.0,1.0,D,1,1,1.0,0.9444444444444444,1.4444444444444444,1.45,1.05,1.0,0.05555555555555558,0.3999999999999999,0.4444444444444444,1
2024-10-19,Sheffield Weds,Burnley,0.0,2.0,A,0,3,1.3333333333333333,1.2222222222222223,1.1666666666666667,0.3157894736842105,1.736842105263158,2.3684210526315788,0.11111111111111094,-1.4210526315789473,-1.201754385964912,0
2024-10-19,Tottenham,West Ham,4.0,1.0,H,3,0,1.5384615384615385,2.076923076923077,0.8461538461538461,1.4137931034482758,1.2758620689655173,1.2758620689655173,-0.5384615384615385,0.13793103448275845,-0.4297082228116712,2
2024-10-19,Luton,Watford,3.0,0.0,H,3,0,1.0,0.8823529411764706,1.4705882352941178,1.4736842105263157,1.0,0.7894736842105263,0.11764705882352944,0.4736842105263157,0.6811145510835914,2
2024-10-19,Bournemouth,Arsenal,2.0,0.0,H,3,0,1.2666666666666666,0.8666666666666667,1.4,0.9285714285714286,2.0,1.9285714285714286,0.3999999999999999,-1.0714285714285714,-0.5285714285714287,2
2024-10-19,QPR,Portsmouth,1.0,2.0,A,0,3,1.4444444444444444,1.5,1.3333333333333333,2.111111111111111,1.1111111111111112,0.6666666666666666,-0.05555555555555558,1.0,0.6666666666666666,0
2024-10-19,Millwall,Derby,1.0,1.0,D,1,1,1.2222222222222223,0.9444444444444444,1.7222222222222223,1.5,1.0625,0.9375,0.2777777777777779,0.4375,0.7847222222222223,1
2024-10-19,Fulham,Aston Villa,1.0,3.0,A,0,3,1.1538461538461537,1.8461538461538463,0.9230769230769231,1.4285714285714286,1.3571428571428572,1.4285714285714286,-0.6923076923076925,0.0714285714285714,-0.5054945054945055,0
2024-10-19,Ipswich,Everton,0.0,2.0,A,0,3,0.8,2.533333333333333,0.4,0.6153846153846154,1.0,1.6923076923076923,-1.7333333333333332,-0.3846153846153846,-1.2923076923076922,0
2024-10-19,Man United,Brentford,2.0,1.0,H,3,0,1.0714285714285714,1.5,1.2142857142857142,0.7142857142857143,1.5714285714285714,1.7857142857142858,-0.4285714285714286,-0.8571428571428571,-0.5714285714285716,2
2024-10-19,Newcastle,Brighton,0.0,1.0,A,0,3,2.2,1.0666666666666667,1.8666666666666667,1.7037037037037037,2.0,1.7777777777777777,1.1333333333333335,-0.2962962962962963,0.08888888888888902,0
2024-10-19,Southampton,Leicester,2.0,3.0,A,0,3,0.8620689655172413,2.6551724137931036,0.2413793103448276,2.4242424242424243,0.8484848484848485,0.5757575757575758,-1.7931034482758623,1.5757575757575757,-0.3343782654127482,0
2024-10-19,Newcastle,Brighton,0.0,1.0,A,0,3,2.2,1.0666666666666667,1.8666666666666667,1.7037037037037037,2.0,1.7777777777777777,1.1333333333333335,-0.2962962962962963,0.08888888888888902,0
2024-10-19,Bournemouth,Arsenal,2.0,0.0,H,3,0,1.2666666666666666,0.8666666666666667,1.4,0.9285714285714286,2.0,1.9285714285714286,0.3999999999999999,-1.0714285714285714,-0.5285714285714287,2
2024-10-19,Ipswich,Everton,0.0,2.0,A,0,3,0.8,2.533333333333333,0.4,0.6153846153846154,1.0,1.6923076923076923,-1.7333333333333332,-0.3846153846153846,-1.2923076923076922,0
2024-10-19,Man United,Brentford,2.0,1.0,H,3,0,1.0714285714285714,1.5,1.2142857142857142,0.7142857142857143,1.5714285714285714,1.7857142857142858,-0.4285714285714286,-0.8571428571428571,-0.5714285714285716,2
2024-10-20,Wolves,Man City,1.0,2.0,A,0,3,1.3333333333333333,1.4666666666666666,1.1333333333333333,0.9230769230769231,1.5384615384615385,1.6923076923076923,-0.1333333333333333,-0.6153846153846154,-0.558974358974359,0
2024-10-20,Liverpool,Chelsea,2.0,1.0,H,3,0,2.3846153846153846,1.0769230769230769,2.3846153846153846,1.3846153846153846,0.6923076923076923,0.9230769230769231,1.3076923076923077,0.6923076923076923,1.4615384615384615,2
2024-10-20,Hull,Sunderland,0.0,1.0,A,0,3,1.1818181818181819,1.3181818181818181,1.0,1.1578947368421053,1.105263157894737,1.4736842105263157,-0.13636363636363624,0.05263157894736836,-0.4736842105263157,0
2024-10-20,Liverpool,Chelsea,2.0,1.0,H,3,0,2.3846153846153846,1.0769230769230769,2.3846153846153846,1.3846153846153846,0.6923076923076923,0.9230769230769231,1.3076923076923077,0.6923076923076923,1.4615384615384615,2
2024-10-20,Wolves,Man City,1.0,2.0,A,0,3,1.3333333333333333,1.4666666666666666,1.1333333333333333,0.9230769230769231,1.5384615384615385,1.6923076923076923,-0.1333333333333333,-0.6153846153846154,-0.558974358974359,0
2024-10-21,Nott'm Forest,Crystal Palace,1.0,0.0,H,3,0,1.3548387096774193,0.8709677419354839,1.7419354838709677,1.3103448275862069,1.4827586206896552,1.5862068965517242,0.4838709677419354,-0.1724137931034484,0.15572858731924355,2
2024-10-21,Nott'm Forest,Crystal Palace,1.0,0.0,H,3,0,1.3548387096774193,0.8709677419354839,1.7419354838709677,1.3103448275862069,1.4827586206896552,1.5862068965517242,0.4838709677419354,-0.1724137931034484,0.15572858731924355,2
2024-10-22,Stoke,Bristol City,2.0,2.0,D,1,1,1.0,0.9444444444444444,1.4444444444444444,1.368421052631579,1.0526315789473684,1.0,0.05555555555555558,0.3157894736842106,0.4444444444444444,1
2024-10-22,Oxford,Derby,1.0,1.0,D,1,1,1.3157894736842106,1.368421052631579,1.5263157894736843,1.5,1.0625,0.9375,-0.05263157894736836,0.4375,0.5888157894736843,1
2024-10-22,Sheffield Weds,Swansea,0.0,0.0,D,1,1,1.3333333333333333,1.2222222222222223,1.1666666666666667,1.4,0.7,1.05,0.11111111111111094,0.7,0.1166666666666667,1
2024-10-22,Preston,Norwich,2.0,2.0,D,1,1,1.2352941176470589,1.0,1.4705882352941178,1.45,1.05,1.0,0.23529411764705888,0.3999999999999999,0.47058823529411775,1
2024-10-22,QPR,Coventry,1.0,1.0,D,1,1,1.4444444444444444,1.5,1.3333333333333333,1.6666666666666667,0.8888888888888888,0.8333333333333334,-0.05555555555555558,0.7777777777777779,0.4999999999999999,1
2024-10-22,Leeds,Watford,2.0,1.0,H,3,0,2.8947368421052633,0.5789473684210527,2.5789473684210527,1.4736842105263157,1.0,0.7894736842105263,2.3157894736842106,0.4736842105263157,1.7894736842105263,2
2024-10-22,Cardiff,Portsmouth,2.0,0.0,H,3,0,1.0526315789473684,1.105263157894737,1.105263157894737,2.111111111111111,1.1111111111111112,0.6666666666666666,-0.052631578947368585,1.0,0.4385964912280703,2
2024-10-23,Luton,Sunderland,1.0,2.0,A,0,3,1.0,0.8823529411764706,1.4705882352941178,1.1578947368421053,1.105263157894737,1.4736842105263157,0.11764705882352944,0.05263157894736836,-0.003095975232197956,0
2024-10-23,Blackburn,West Brom,0.0,0.0,D,1,1,1.4736842105263157,0.8947368421052632,1.7894736842105263,1.2727272727272727,1.0909090909090908,0.9090909090909091,0.5789473684210525,0.18181818181818188,0.8803827751196173,1
2024-10-23,Hull,Burnley,1.0,1.0,D,1,1,1.1818181818181819,1.3181818181818181,1.0,0.3157894736842105,1.736842105263158,2.3684210526315788,-0.13636363636363624,-1.4210526315789473,-1.3684210526315788,1
2024-10-23,Middlesbrough,Sheffield United,1.0,0.0,H,3,0,1.2,0.9,1.7,0.8823529411764706,1.1176470588235294,1.7058823529411764,0.29999999999999993,-0.23529411764705888,-0.00588235294117645,2
2024-10-23,Millwall,Plymouth,1.0,0.0,H,3,0,1.2222222222222223,0.9444444444444444,1.7222222222222223,2.3684210526315788,0.5263157894736842,0.5263157894736842,0.2777777777777779,1.8421052631578947,1.1959064327485383,2
2024-10-25,Leicester,Nott'm Forest,1.0,3.0,A,0,3,0.46153846153846156,2.076923076923077,0.46153846153846156,1.6923076923076923,1.8461538461538463,1.6923076923076923,-1.6153846153846154,-0.15384615384615397,-1.2307692307692308,0
2024-10-25,Leicester,Nott'm Forest,1.0,3.0,A,0,3,0.46153846153846156,2.076923076923077,0.46153846153846156,1.6923076923076923,1.8461538461538463,1.6923076923076923,-1.6153846153846154,-0.15384615384615397,-1.2307692307692308,0
2024-10-25,Portsmouth,Sheffield Weds,1.0,2.0,A,0,3,1.4705882352941178,0.7647058823529411,1.8823529411764706,1.5294117647058822,1.4705882352941178,1.4705882352941178,0.7058823529411766,0.0588235294117645,0.4117647058823528,0
2024-10-26,Everton,Fulham,1.0,1.0,D,1,1,1.3103448275862069,1.1379310344827587,1.2758620689655173,1.3333333333333333,1.5185185185185186,1.5925925925925926,0.17241379310344818,-0.18518518518518534,-0.3167305236270752,1
2024-10-26,Man City,Southampton,1.0,0.0,H,3,0,2.0714285714285716,1.2142857142857142,2.0714285714285716,2.0714285714285716,0.7857142857142857,0.42857142857142855,0.8571428571428574,1.285714285714286,1.642857142857143,2
2024-10-26,Brighton,Wolves,2.0,2.0,D,1,1,1.5,1.4285714285714286,1.5,1.5384615384615385,1.6153846153846154,1.5384615384615385,0.0714285714285714,-0.07692307692307687,-0.03846153846153855,1
2024-10-26,Brentford,Ipswich,4.0,3.0,H,3,0,1.6666666666666667,1.8888888888888888,1.1481481481481481,1.9333333333333333,1.2666666666666666,0.8666666666666667,-0.2222222222222221,0.6666666666666667,0.28148148148148144,2
2024-10-26,Coventry,Luton,3.0,2.0,H,3,0,1.8333333333333333,0.8888888888888888,2.3333333333333335,2.1176470588235294,1.0,0.6470588235294118,0.9444444444444444,1.1176470588235294,1.6862745098039218,2
2024-10-26,Aston Villa,Bournemouth,1.0,1.0,D,1,1,1.8461538461538463,1.0769230769230769,2.076923076923077,1.4615384615384615,2.076923076923077,1.6153846153846154,0.7692307692307694,-0.6153846153846156,0.4615384615384617,1
2024-10-26,Aston Villa,Bournemouth,1.0,1.0,D,1,1,1.8461538461538463,1.0769230769230769,2.076923076923077,1.4615384615384615,2.076923076923077,1.6153846153846154,0.7692307692307694,-0.6153846153846156,0.4615384615384617,1
2024-10-26,Brentford,Ipswich,4.0,3.0,H,3,0,1.6666666666666667,1.8888888888888888,1.1481481481481481,1.9333333333333333,1.2666666666666666,0.8666666666666667,-0.2222222222222221,0.6666666666666667,0.28148148148148144,2
2024-10-26,Brighton,Wolves,2.0,2.0,D,1,1,1.5,1.4285714285714286,1.5,1.5384615384615385,1.6153846153846154,1.5384615384615385,0.0714285714285714,-0.07692307692307687,-0.03846153846153855,1
